nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
Borneco,"","",Borneco | FR*BHM,technique.borneco@gmail.com,+33123456789,BornEco,Non concerné,756453,BornEco/63dcef1cde530c3ec2928c1e,Voirie,"3  Place Maurice de Sully, Sully-sur-Loire  45600  France",""," [2.376104 , 47.765942] ",2,FRBHMEPARKINGSULLY2,1843875,22,False,True,False,False,False,False,False,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-21,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEABID1,1639100,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,679184,Norauto - Bornes publiques/6D5B69A3-90E6-47C2-A6EF-89AEEDCF873D,Parking privé à usage public,"  Cours Jean Monnet, Nîmes  30900  France",""," [4.348872 , 43.816962] ",6,FREVZEALEE3,1639115,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740952,Norauto - Bornes publiques/77333B59-67B3-48A4-BA9F-E997387A7A0B,Parking privé à usage public,"53B  Rue de la Martinière, Bassens  73000  France",""," [5.947235 , 45.572891] ",3,FREVZEAMIE2,1805172,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740952,Norauto - Bornes publiques/77333B59-67B3-48A4-BA9F-E997387A7A0B,Parking privé à usage public,"53B  Rue de la Martinière, Bassens  73000  France",""," [5.947235 , 45.572891] ",3,FREVZEAMIE3,1805175,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740952,Norauto - Bornes publiques/77333B59-67B3-48A4-BA9F-E997387A7A0B,Parking privé à usage public,"53B  Rue de la Martinière, Bassens  73000  France",""," [5.947235 , 45.572891] ",3,FREVZEAMIE1,1805169,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-28,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,779304,Norauto - Bornes publiques/78E616B4-7BA0-4413-B78D-CFB584AB2799,Parking privé à usage public,"  Route d'Orléans, Saint-Doulchard  18230  France",""," [2.37817 , 47.110352] ",3,FREVZEAZIE1,1975908,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-18,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,779304,Norauto - Bornes publiques/78E616B4-7BA0-4413-B78D-CFB584AB2799,Parking privé à usage public,"  Route d'Orléans, Saint-Doulchard  18230  France",""," [2.37817 , 47.110352] ",3,FREVZEAZIE2,1975902,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-18,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,779304,Norauto - Bornes publiques/78E616B4-7BA0-4413-B78D-CFB584AB2799,Parking privé à usage public,"  Route d'Orléans, Saint-Doulchard  18230  France",""," [2.37817 , 47.110352] ",3,FREVZEBOBB1,1975905,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-18,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674570,Norauto - Bornes publiques/7FCB08D0-06B2-4027-8F92-A7B082320D46,Parking privé à usage public,"  Rue du Beaujolais, Crêches-sur-Saône  71680  France",""," [4.789674 , 46.251364] ",3,FREVZEAZUR1,1622534,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674570,Norauto - Bornes publiques/7FCB08D0-06B2-4027-8F92-A7B082320D46,Parking privé à usage public,"  Rue du Beaujolais, Crêches-sur-Saône  71680  France",""," [4.789674 , 46.251364] ",3,FREVZEAZUR3,1622540,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674570,Norauto - Bornes publiques/7FCB08D0-06B2-4027-8F92-A7B082320D46,Parking privé à usage public,"  Rue du Beaujolais, Crêches-sur-Saône  71680  France",""," [4.789674 , 46.251364] ",3,FREVZEAZUR2,1622537,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674573,Norauto - Bornes publiques/84C490A8-F786-4E35-BA27-38626410EC92,Parking privé à usage public,"  Rue d'Italie, Orange  84100  France",""," [4.842734 , 44.120237] ",3,FREVZENANA2,1622549,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674573,Norauto - Bornes publiques/84C490A8-F786-4E35-BA27-38626410EC92,Parking privé à usage public,"  Rue d'Italie, Orange  84100  France",""," [4.842734 , 44.120237] ",3,FREVZELUKE1,1622543,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,674573,Norauto - Bornes publiques/84C490A8-F786-4E35-BA27-38626410EC92,Parking privé à usage public,"  Rue d'Italie, Orange  84100  France",""," [4.842734 , 44.120237] ",3,FREVZENANA1,1622546,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-12-12,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD16,1710143,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD5,1710161,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD14,1710137,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD17,1710146,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD18,1710149,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD8,1710170,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD6,1710164,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD10,1710125,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD12,1710131,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEARIV1,1710113,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD1,1710122,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD11,1710128,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEARIV3,1710119,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD9,1710173,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD4,1710158,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD15,1710140,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEARIV2,1710116,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD7,1710167,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD3,1710155,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD13,1710134,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,701234,Norauto - Bornes publiques/8E164D1B-5C36-4799-B133-67C8028D5E96,Parking privé à usage public,"15  Chemin des Charbonnières, Balaruc-le-Vieux  34540  France",""," [3.692073 , 43.460521] ",21,FREVZEAWAD2,1710152,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-01-20,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740955,Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65,Parking privé à usage public,"23  Avenue Salvador Allende, Échirolles  38130  France",""," [5.725449 , 45.157305] ",3,FREVZEERBY2,1805181,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740955,Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65,Parking privé à usage public,"23  Avenue Salvador Allende, Échirolles  38130  France",""," [5.725449 , 45.157305] ",3,FREVZEERBY1,1805178,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,740955,Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65,Parking privé à usage public,"23  Avenue Salvador Allende, Échirolles  38130  France",""," [5.725449 , 45.157305] ",3,FREVZEGIRL1,1805184,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-24,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613468,Norauto - Bornes publiques/D75BE6AB-582C-4862-B6F3-E847503DDBEB,Parking privé à usage public,"19  Rue Georges Ohm, Mérignac  33700  France",""," [-0.666341 , 44.831528] ",5,FREVZEMAKO1,1514443,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-30,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613468,Norauto - Bornes publiques/D75BE6AB-582C-4862-B6F3-E847503DDBEB,Parking privé à usage public,"19  Rue Georges Ohm, Mérignac  33700  France",""," [-0.666341 , 44.831528] ",5,FREVZEMAKO2,1514446,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-30,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613468,Norauto - Bornes publiques/D75BE6AB-582C-4862-B6F3-E847503DDBEB,Parking privé à usage public,"19  Rue Georges Ohm, Mérignac  33700  France",""," [-0.666341 , 44.831528] ",5,FREVZEMAEE1,1514440,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-30,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613468,Norauto - Bornes publiques/D75BE6AB-582C-4862-B6F3-E847503DDBEB,Parking privé à usage public,"19  Rue Georges Ohm, Mérignac  33700  France",""," [-0.666341 , 44.831528] ",5,FREVZEHAYK2,1514437,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-30,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,613468,Norauto - Bornes publiques/D75BE6AB-582C-4862-B6F3-E847503DDBEB,Parking privé à usage public,"19  Rue Georges Ohm, Mérignac  33700  France",""," [-0.666341 , 44.831528] ",5,FREVZEHAYK1,1514434,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2022-11-30,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,735702,Norauto - Bornes publiques/EC142BEF-6032-4F1B-82F1-409695E655F7,Parking privé à usage public,"  Rue du Génépi, La Mure  38350  France",""," [5.782529 , 44.930736] ",3,FREVZEAVIS1,1788042,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-17,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,735702,Norauto - Bornes publiques/EC142BEF-6032-4F1B-82F1-409695E655F7,Parking privé à usage public,"  Rue du Génépi, La Mure  38350  France",""," [5.782529 , 44.930736] ",3,FREVZEAVIS2,1788045,120,False,False,True,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-17,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,735702,Norauto - Bornes publiques/EC142BEF-6032-4F1B-82F1-409695E655F7,Parking privé à usage public,"  Rue du Génépi, La Mure  38350  France",""," [5.782529 , 44.930736] ",3,FREVZEAVIS3,1788048,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,24/7,Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-17,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753660,Norauto - Bornes publiques/EE0C051A-A8B9-4B28-9968-2309B09CBCF8,Parking privé à usage public,"618  Boulevard du Commerce, Puget-sur-Argens  83480  France",""," [6.69824 , 43.448584] ",3,FREVZENUHA2,1837329,240,False,False,True,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-19:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-07,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753660,Norauto - Bornes publiques/EE0C051A-A8B9-4B28-9968-2309B09CBCF8,Parking privé à usage public,"618  Boulevard du Commerce, Puget-sur-Argens  83480  France",""," [6.69824 , 43.448584] ",3,FREVZENUHA1,1837326,240,False,False,True,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-19:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-07,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,Norauto - Bornes publiques,Non concerné,753660,Norauto - Bornes publiques/EE0C051A-A8B9-4B28-9968-2309B09CBCF8,Parking privé à usage public,"618  Boulevard du Commerce, Puget-sur-Argens  83480  France",""," [6.69824 , 43.448584] ",3,FREVZEHOAI1,1837323,12,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr,Sa  08:00-19:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-04-07,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,SOMIMAR - Bornes publiques,Non concerné,590825,SOMIMAR - Bornes publiques/87880494-8784-41fd-97e2-2d0f15b984ef,Parking privé à usage public,"101  Avenue du Marché National, Marseille  13014  France",""," [5.381775 , 43.338291] ",12,FREVZEAADI2,1439462,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr  08:00-17:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-10,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,SOMIMAR - Bornes publiques,Non concerné,590825,SOMIMAR - Bornes publiques/87880494-8784-41fd-97e2-2d0f15b984ef,Parking privé à usage public,"101  Avenue du Marché National, Marseille  13014  France",""," [5.381775 , 43.338291] ",12,FREVZEERAY2,1439471,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr  08:00-17:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-10,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,SOMIMAR - Bornes publiques,Non concerné,590825,SOMIMAR - Bornes publiques/87880494-8784-41fd-97e2-2d0f15b984ef,Parking privé à usage public,"101  Avenue du Marché National, Marseille  13014  France",""," [5.381775 , 43.338291] ",12,FREVZEERAY7,1439486,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr  08:00-17:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-10,False
SMEG Développement,"","",evZen | FR*EVZ,support@evzen.com,+33123456789,SOMIMAR - Bornes publiques,Non concerné,590825,SOMIMAR - Bornes publiques/87880494-8784-41fd-97e2-2d0f15b984ef,Parking privé à usage public,"101  Avenue du Marché National, Marseille  13014  France",""," [5.381775 , 43.338291] ",12,FREVZEERAY9,1439492,22,False,True,False,False,False,False,True,"",True,"",Accès libre,False,"Mo,Tu,We,Th,Fr  08:00-17:00",Accessibilité inconnue,Restriction de gabarit non précisée,False,"",,"","",2023-02-10,False
